amount,hour1,state1,zip1,custAttr1,field1,custAttr2,field2,hour2,flag1,total,field3,field4,indicator1,indicator2,flag2,flag3,flag4,flag5,fraud,day
38.85,19,TX,752,1234567890128230,0,tsbdsbmhjcekr@vccw.com,1,19,1,38.85,-3718,9,0,0,0,0,0,1,0,8
38.85,13,NE,681,1234567890161970,3,gekwctsjrncwc@yahoo.com,1,13,0,38.85,6276,23,1,0,0,1,0,1,0,51
38.85,9,PA,191,1234567890192430,2,abykivwheolvw@wgyxyqgcrxal.com,0,9,0,38.85,2583,21,0,0,0,0,0,1,0,92
11.01,11,VA,201,1234567890129960,3,jwqxcyexpgyma@yahoo.com,1,11,1,11.01,1110,9,0,0,1,0,0,1,0,11
12.95,7,AE,90,1234567890150250,1,hwukubywpghsg@hotmail.com,0,7,0,12.95,-2430,20,0,0,0,0,0,1,0,36
38.85,3,CA,920,1234567890133110,2,latbroehrwgnn@vzsgbk.com,1,3,1,38.85,-7788,8,1,0,0,1,0,1,0,15
49.95,6,TX,760,1234567890162540,3,eawndzwwymvsh007@comcast.net,0,6,1,49.95,-6781,26,1,0,1,0,0,1,0,52
,11,TX,770,1234567890140440,2,jrpkdmxsjbdgh2@hotmail.com,0,11,0,12.95,576,9,0,0,0,0,0,1,0,29
12.95,18,CA,900,1234567890124750,2,xzqhbdjxphroc223@aol.com,0,18,1,12.95,246,9,0,0,0,0,0,1,0,2
38.85,14,VA,234,1234567890171530,2,destcfkeswddl@cox.net,0,14,0,38.85,-6600,9,0,0,1,0,0,1,0,64
49.95,11,IL,605,1234567890179960,1,nxcvqonmkghrw@aol.com,0,11,0,49.95,-8464,13,0,0,1,0,0,1,0,75
31.08,15,WV,254,1234567890146610,3,jarpbdrujkguz2@yahoo.com,0,15,0,31.08,-1888,17,0,0,1,1,0,2,0,31
12.95,21,CA,951,1234567890155420,3,wsdcqczkjbwlp2@aol.com,0,21,0,12.95,4120,16,0,0,1,1,0,1,0,42
12.95,13,CA,939,1234567890142900,3,mgcruubecivrs1966@sbcglobal.net,0,13,1,12.95,895,14,0,0,0,1,0,2,0,27
12.95,10,NY,109,1234567890141340,0,wihdwrmazcvid10925@yahoo.com,0,10,1,12.95,786,11,0,0,1,1,0,0,0,25
49.95,10,LA,700,1234567890153310,3,ybkwffmxkoznb@uno.edu,1,10,0,49.95,6243,8,0,0,1,1,0,2,0,40
12.95,14,HI,968,1234567890148780,2,hecmnppwcxvso4533@msn.com,0,14,1,**,-2491,6,1,0,1,1,0,1,0,65
25.9,16,GA,300,1234567890147360,3,zdemumrgrtxfr@yahoo.com,0,16,1,25.9,-111,7,0,0,1,1,0,1,0,32
0,8,TN,379,1234567890193840,4,hemchzfpyqomz@knology.net,0,8,0,0,1050,10,0,0,1,1,0,1,0,94
12.95,12,OR,974,1234567890195590,3,trzsdijbqygke04@msn.com,0,12,0,12.95,1833,9,0,0,0,0,0,1,0,97
38.85,8,FL,330,1234567890167180,0,jhhlnhsijcyam@msn.com,0,8,0,38.85,-1414,19,0,0,1,1,0,2,0,58
0,12,TX,770,1234567890152030,4,zwzihwgzxohnq@cbbtr.com,1,12,0,0,3574,12,1,0,1,1,0,3278,1,38
38.85,13,MO,658,1234567890149630,2,owpyixfzvfvbc6@sbcglobal.net,0,13,1,38.85,2350,22,0,0,1,1,0,1,0,35
38.85,21,NY,117,1234567890141150,3,cuzzidutwjcjc1@aol.com,1,21,1,38.85,3010,12,0,0,1,1,0,4,0,24
49.95,22,CA,926,1234567890196780,2,yuvjnkdexqouz@mac.com,1,22,1,49.95,242,15,1,0,0,0,0,1,0,98
20.72,17,FL,330,1234567890194770,3,kjlqewzoxwyyv@ftpbdq.com,0,17,1,20.72,5415,13,0,0,0,0,0,1,0,95
12.95,22,PA,9,1234567890184570,2,avjksunncharl@qbbcwvhubiienlkaw.com,0,22,0,12.95,-6431,8,0,0,0,1,0,1,0,80
49.95,13,PA,189,1234567890168850,3,vbecfjlfystdy@bqovltrvyybhdyuheb.com,0,13,1,49.95,41,30,0,0,0,0,0,1,0,60
12.95,23,IL,600,1234567890169700,2,jfzfasbexswlv@theautobarn.com,0,23,1,12.95,3149,21,0,0,1,1,0,1,1,61
12.95,17,CA,953,1234567890130600,3,yoxvztltyogfr@comcast.net,0,17,1,12.95,-1469,9,0,0,1,0,0,1,0,79
49.95,10,CO,816,1234567890158040,3,eedqpbrachrxi003@msn.com,1,10,0,49.95,-3978,17,0,1,1,0,0,1,0,46
12.95,15,IL,600,1234567890164940,3,mhmzymaoqettz318@aol.com,0,15,1,12.95,-6239,7,0,0,1,1,0,1,0,55
0,12,LA,704,1234567890138900,4,pugrmyvovmvyp@cbbtr.com,0,12,0,0,-4181,13,0,0,1,1,0,364,1,22
10.36,20,TX,770,1234567890127530,3,xhbvwiujsyghl02@sbcglobal.net,0,20,1,10.36,6129,16,0,0,0,0,0,1,0,7
10.36,16,PA,150,1234567890125780,3,idvkmdfbvpvjq364@hotmail.com,1,16,1,10.36,4896,18,0,0,1,0,0,1,0,5
12.95,22,FL,346,1234567890168500,3,hosgxvuedupmw27@verizon.net,1,22,0,12.95,-1195,20,0,0,0,0,0,1,0,59
0,16,WY,820,1234567890179530,4,kepbmibucyjda@wyoming.com,1,16,0,0,-971,20,0,0,0,0,0,1,1,74
10.36,9,TX,787,1234567890130830,0,fkckdipgnbzee67@austin.rr.com,0,9,0,10.36,-3473,9,0,0,0,1,0,1,1,13
38.85,15,NC,282,1234567890141570,3,guqxhbryetdyq@carolina.rr.com,0,15,1,38.85,-504,8,0,0,0,0,0,2,0,25
12.95,20,GA,302,1234567890141130,2,zfdhpqmywaqvq1@yahoo.com,1,20,0,12.95,2188,18,0,0,1,0,0,1,0,24
12.95,22,AZ,857,1234567890132990,2,ornwaqtytfkyi@hotmail.com,1,22,0,12.95,3503,7,0,0,1,1,0,1,0,14
0,12,LA,708,1234567890177210,4,ryynricfdoiqb99@yahoo.com,1,12,0,0,6153,13,0,0,1,1,0,1,1,71
38.85,12,VA,221,1234567890176170,3,wmmgkpfkdmhdy@aol.com,0,12,1,38.85,-5684,11,0,0,1,1,0,1,0,70
38.85,15,TX,765,1234567890174520,2,jxneselxypjgh5@juno.com,1,15,0,**,-1517,16,0,0,0,0,0,1,0,68
,6,NC,275,1234567890141910,3,exejixoepurss06@yahoo.com,0,6,1,31.08,5268,10,0,0,0,0,0,1,0,26
12.95,12,IL,601,1234567890166520,3,rxlsybhrkymal9@yahoo.com,0,12,1,12.95,3428,17,0,0,0,0,0,2,0,57
38.85,16,CA,923,1234567890146730,3,fqiawduobqqta@hotmail.com,1,16,0,38.85,2694,25,1,0,1,1,0,1,0,31
12.95,15,CT,68,1234567890165840,0,vvmibdoxqgddb@hotmail.com,0,15,1,12.95,1086,25,0,0,0,0,0,1,0,84
12.95,21,CA,931,1234567890170460,3,gfiilpndgbvyh@hotmail.com,1,21,1,12.95,127,8,0,0,1,0,0,3,0,62
38.85,17,CA,937,1234567890175470,2,xuagnrfzalnbw1@aol.com,0,17,0,38.85,2459,21,0,0,0,0,0,1,0,69
38.85,22,CA,905,1234567890124150,3,tfwlwmedfryvg@yahoo.com,1,22,0,38.85,6285,22,1,0,0,0,0,1,1,1
25.9,16,MS,392,1234567890145940,3,hxrmxjictnsvt@aol.com,1,16,0,25.9,2043,6,0,0,1,1,0,1,0,30
49.95,15,VA,222,1234567890157600,3,xxhgekipsusui@hotmail.com,0,15,1,49.95,2845,12,0,0,1,0,0,1,0,45
10.36,0,TX,770,1234567890167110,3,dgxukpipnqesb@hotmail.com,0,0,1,10.36,2938,6,1,0,0,0,0,1,1,58
10.36,19,PA,196,1234567890154510,3,fhnwazlsgbwzt@ptd.net,0,19,0,10.36,5146,15,0,0,1,0,0,1,0,41
25.9,14,WA,985,1234567890133420,3,mmhaopwfhlape75@hotmail.com,1,14,1,25.9,4193,21,0,0,1,1,0,2,0,15
20.72,16,NC,282,1234567890127790,0,islnobqpgebcg@aol.com,1,16,1,20.72,2376,10,0,0,1,1,0,1,0,76
38.85,15,OK,731,1234567890149780,3,zawuuupwhkncz826@msn.com,1,15,0,38.85,-3576,17,0,0,1,1,0,1,0,35
12.95,15,CO,803,1234567890148760,3,rbadnvbpmhkcp@wtfuvosmmye.com,1,15,0,12.95,-4241,24,0,0,0,0,0,1,0,34
12.95,17,CA,945,1234567890147960,3,fudcjzbgofqky@comcast.net,0,17,0,12.95,-6143,8,0,0,1,0,0,1,0,33
12.95,22,IL,606,1234567890191410,3,eviqktabnupyc@yahoo.com,1,22,1,12.95,5869,17,0,0,1,1,0,1,0,90
12.95,14,NC,274,1234567890129520,3,zwdcplmdxtghl@aol.com,1,14,0,12.95,3815,6,0,0,1,1,0,2,0,10
31.08,21,CA,920,1234567890125500,3,rtbankausdwsi1@cox.net,0,21,1,31.08,-385,8,0,0,0,0,0,2,0,64
49.95,11,AZ,852,1234567890148490,0,ecugckeozknye@msn.com,0,11,0,49.95,2820,14,0,0,0,0,0,1,0,34
10.36,17,OH,440,1234567890145130,2,wygukdvvxxwbm01@earthlink.com,0,17,1,10.36,3114,10,0,0,0,0,0,1,0,29
12.95,15,MD,207,1234567890141520,3,tzzrvruzyhygz@ozpy.gov,1,15,1,12.95,-3361,15,0,0,1,0,0,1,0,93
12.95,1,VA,242,1234567890188660,3,vqjmefvrnshnn4@aol.com,1,1,1,12.95,3375,7,0,0,1,1,0,1,0,87
12.95,11,NY,100,1234567890132340,2,ozthxtvaknhzt@wwsol.com,0,11,0,12.95,4694,17,0,0,0,1,0,1,1,14
31.08,7,OH,441,1234567890141160,2,ddudfpzitznuw216@aol.com,1,7,1,31.08,5721,7,0,0,1,0,0,2,0,71
12.95,22,CA,953,1234567890180350,0,filftclbrutyo88@msn.com,0,22,0,12.95,3045,21,0,0,0,0,0,2,0,75
38.85,18,MA,10,1234567890175540,1,nwvvkhiqrumkt@aol.com,1,18,1,38.85,5098,21,0,0,0,0,0,1,0,69
49.95,12,CA,954,1234567890137770,3,jgnwkgelutiwp@sbcglobal.net,0,12,0,49.95,-5334,22,0,0,1,0,0,1,0,21
10.36,6,PA,190,1234567890161650,3,iyjaybrnmdlao@comcast.net,0,6,1,10.36,-2634,10,0,0,1,1,0,2,0,51
12.95,0,VA,221,1234567890142550,3,zynevcqglrgqc@mris.com,1,0,0,12.95,619,23,0,0,1,1,0,2,0,27
12.95,13,CA,914,1234567890193410,2,styylvwalnuce@yahoo.com,0,12,1,12.95,1249,10,0,0,0,0,0,1,0,93
12.95,12,GA,305,1234567890159340,3,jehbplrohcthn@qsicp.com,1,12,0,**,5235,17,0,0,1,1,0,1,0,48
,18,VA,230,1234567890156200,2,yyyoyzkzaoaeu2504@aol.com,0,18,0,12.95,4172,17,0,0,0,1,0,1,0,43
10.36,18,AL,352,1234567890149980,2,kbnqliekcdkmx@yahoo.com,1,18,0,10.36,-7362,21,0,0,0,0,0,1,0,35
49.95,20,CA,936,1234567890144390,3,luqifdramgyvh@msn.com,1,20,0,**,-3260,6,0,0,0,0,0,2,0,28
38.85,16,SD,571,1234567890132640,3,eyfbenitvgryp@aol.com,1,16,0,38.85,2979,15,0,0,0,0,0,1,0,14
38.85,10,TX,752,1234567890164650,3,plvgovfzhxlbw@aol.com,1,10,0,38.85,3778,16,0,0,0,0,0,1,0,55
12.95,20,FL,329,1234567890142440,3,zrysowmdywccv@ti.com,0,20,1,12.95,5285,8,1,0,0,1,0,1,1,26
11.01,12,MA,19,1234567890160950,2,dbmkvletntxjj@hotmail.com,1,12,1,11.01,3227,13,0,0,0,0,0,2,1,50
10.36,22,TX,760,1234567890125450,3,ykoltpmsyanvd@xdmsivjwksjmr.org,1,22,0,10.36,5554,9,1,0,0,0,0,1,0,3
38.85,22,CO,805,1234567890140410,3,qmwqavvxwgzon7@comcast.net,0,22,0,38.85,-2345,20,0,0,1,0,0,1,0,23
38.85,20,IL,600,1234567890160580,2,lflrqpkrbraww@annazib.com,0,20,0,38.85,632,17,0,0,0,0,0,1,0,49
38.85,16,NV,898,1234567890195770,3,thnbsiwgukimx@citlink.net,0,16,0,**,1875,21,0,0,0,1,0,1,0,97
12.95,10,PA,167,1234567890150340,2,oiztuaozgvwdw@clseeucwcxxn.com,1,10,1,12.95,3723,10,0,0,0,0,0,1,0,36
12.95,23,NY,112,1234567890135370,2,qrlqikwjjcmff@hotmail.com,1,23,0,12.95,4529,23,0,0,1,1,0,1,1,17
38.85,10,OH,441,1234567890166460,3,cyemqxztynmra1913@aol.com,1,10,0,38.85,3848,18,0,0,1,0,0,1,0,57
12.95,17,FL,330,1234567890177500,2,jpswxewyqhxaw32@aol.com,0,17,0,12.95,1974,6,1,0,1,1,0,1,0,71
38.85,0,KY,402,1234567890123450,2,shbjoldciswwm@aol.com,1,0,0,38.85,-4420,23,0,0,1,1,0,1,0,1
0,11,LA,708,1234567890169900,4,zwzihwgzxohnq@cbbtr.com,0,11,0,0,7103,15,0,0,1,1,0,3278,1,62
38.85,1,KY,420,1234567890194970,3,wgboacsydkxli@cvd.net,1,2,0,**,3437,13,0,1,1,0,0,1,0,96
12.95,15,GA,300,1234567890130870,3,jsonuhkadweut@pmhtyheacu.com,1,15,0,12.95,-1403,20,0,0,0,0,0,2,0,12
,18,TX,782,1234567890130990,2,shbnvxnjvsgyc@sbcglobal.net,1,18,0,12.95,-5838,30,0,0,1,0,0,1,1,12
38.85,9,LA,707,1234567890182290,3,nlfboqjrapsxk@hxewjnrkzhyykzahq.com,1,9,0,38.85,2312,27,0,0,1,1,0,1,0,78
49.95,0,CO,812,1234567890177750,3,vkvxbnrinskbv@hotmail.com,0,0,0,49.95,5729,22,0,1,1,1,0,1,0,72
10.36,9,PA,191,1234567890124990,3,wramwdzbgmhag@ixou.upenn,1,9,1,10.36,5404,18,1,0,0,0,0,1,0,3
12.95,1,CA,941,1234567890179800,3,auindthbnfcqh@msn.com,0,0,1,12.95,-6353,9,0,0,0,0,0,1,0,75
12.95,20,NY,112,1234567890129580,3,deyhfkackwfyv@citigroup.com,0,20,1,12.95,3632,9,0,0,0,0,0,3,1,29
31.08,8,IL,622,1234567890159990,3,wedrdpxzrrzbs@charter.net,0,8,0,31.08,3753,6,0,0,0,0,0,1,0,49
11.01,12,MI,492,1234567890144650,3,vvyojisykskon@nuxdbavkrdgj.net,0,12,1,11.01,1654,12,0,0,0,0,0,1,0,30
12.95,7,MI,481,1234567890182250,3,kamheyfapxjvx728@aol.com,1,7,0,12.95,-949,21,0,0,0,0,0,1,0,78
12.95,4,NJ,80,1234567890133110,2,kpthspuniqixc282@msn.com,0,4,0,12.95,-1806,17,0,0,1,1,0,1,0,15
,22,NJ,80,1234567890162430,3,jarfrceokzfbi@msn.com,1,22,0,38.85,4377,17,0,0,1,0,0,1,0,51
0,14,TN,378,1234567890132550,4,antihyknzxmva@choicedata.com,1,14,0,0,4047,9,0,0,1,1,0,1600,1,14
10.36,11,CA,945,1234567890169340,2,lfhrogbnbanzp105@yahoo.com,1,11,0,**,4493,16,0,0,0,0,0,1,0,61
38.85,10,FL,328,1234567890196210,3,jqwrdllxxkrjq@ameriquest.net,1,10,1,38.85,2063,12,1,0,0,1,0,1,0,98
12.95,18,OH,450,1234567890173670,2,gtptbhkzardzu@msn.com,0,18,0,12.95,2879,17,0,0,0,0,0,1,0,67
38.85,16,CA,920,1234567890162970,2,brffjnuwpivip@hfemppmhvd.com,0,16,0,38.85,827,20,0,0,1,1,0,1,0,52
12.95,21,TX,781,1234567890154550,1,eyyqwuneqrrvl@sbcglobal.net,1,21,0,**,5218,9,0,0,0,0,0,2,0,41
25.9,8,MA,15,1234567890163920,3,qvalqdkyjtyhw22@charter.net,1,8,1,25.9,5058,19,0,0,0,0,0,1,0,54
38.85,1,CA,926,1234567890184620,3,bmnfhshqutmkj@hotmail.com,0,2,0,38.85,-786,22,0,0,1,1,0,1,0,81
12.95,16,KS,679,1234567890181800,3,gnfydgrjewnij99@hotmail.com,0,16,0,12.95,5120,19,0,0,0,0,0,1,0,77
34.95,20,FL,336,1234567890133400,3,uipodxjadqxsy@bldldrzt.com,1,20,0,34.95,-3607,8,0,0,0,0,0,2,0,15
38.85,4,CA,900,1234567890160740,2,rzxpynoaurvxi@att.net,0,4,0,38.85,-108,15,0,0,0,0,0,1,0,50
10.36,9,WI,531,1234567890147100,3,mncpufygejamw@aol.com,0,9,0,10.36,-2694,14,0,0,1,1,0,1,0,32
49.95,2,NM,875,1234567890143550,3,lebpotviqdzos@hotmail.com,0,2,0,49.95,2376,24,0,0,0,0,0,1,0,28
12.95,22,GA,300,1234567890192270,3,ehoaotjkrblyk@dyvilfzrnmwe.com,1,22,1,12.95,6141,7,0,0,0,1,0,1,0,91
25.9,21,CA,921,1234567890170450,3,czkxfywkueibu@gte.net,0,21,1,25.9,-8473,8,0,0,1,1,0,1,1,62
31.08,20,AR,720,1234567890127530,3,smqtzjakghhsf@mail.com,0,20,1,31.08,6827,13,0,1,0,0,0,1,0,7
38.85,10,NJ,79,1234567890131360,2,mlukoqeqviqkt232@aol.com,1,10,1,38.85,3901,9,0,0,0,0,0,2,0,13
12.95,16,CA,922,1234567890162190,3,slhzgdtjcmalf@tlgqja.org,1,16,1,12.95,3075,8,0,0,1,1,0,1,0,51
,20,IA,504,1234567890135900,3,bpwfgqbdnpauy89@hotmail.com,1,20,0,49.95,-3651,11,0,0,1,1,0,2,0,18
12.95,11,VA,200,1234567890177940,3,lbpiytzasrjgp01@yahoo.com,1,10,1,12.95,5547,8,0,0,1,1,0,1,1,72
39.96,21,NC,282,1234567890177660,3,tgdnadynsozqa3089@earthlink.net,0,21,0,39.96,695,22,0,0,1,0,0,1,0,71
12.95,12,NC,271,1234567890184790,3,dpznyjsxfrcpk@hotmail.com,0,12,1,12.95,-2132,6,0,0,0,0,0,1,0,81
12.95,10,VA,232,1234567890180550,3,fqwejasggyjjv@hotmail.com,1,10,1,12.95,4280,6,0,0,1,1,0,1,0,76
10.36,6,IL,601,1234567890158510,3,zkaqwtzuawzkt.@wheaton.edu,0,6,0,10.36,-5370,26,0,0,0,0,0,1,0,47
12.95,9,GA,300,1234567890182280,2,vafwzvuuozzjd3@earthlink.net,1,9,1,12.95,4498,8,0,0,1,1,0,2,0,78
11.65,12,TX,760,1234567890172190,3,pehnarrrptfcr@comcast.net,0,12,1,11.65,3038,12,0,0,0,0,0,1,0,65
38.85,20,AZ,853,1234567890179080,2,uyalzcndbfbbq@yahoo.com,1,20,0,38.85,-8370,16,0,0,0,0,0,1,0,73
12.95,9,NY,108,1234567890126990,0,hchgrlonfkhfu@us.ibm.com,1,9,0,12.95,194,11,0,0,0,0,0,1,0,7
10.36,16,MD,212,1234567890170920,0,rjtaprtutjrne@comcast.net,1,16,0,10.36,-2627,14,0,0,1,0,0,1,0,63
12.95,17,CA,951,1234567890194760,2,atxcajtzpzaps1980@hotmail.com,1,17,1,12.95,5865,11,0,0,1,0,0,1,0,95
12.95,8,IL,605,1234567890140230,2,ilvjvfmxwzwzf@aol.com,0,8,1,**,-315,9,0,1,1,0,0,1,0,24
31.08,14,NV,891,1234567890180740,3,udgvwdimunrqk@cox.net,1,14,0,31.08,4197,10,0,0,1,0,0,2,0,76
38.85,13,NC,284,1234567890145750,2,cdiaxbkadxfxm9149@aol.com,1,13,0,38.85,-9073,18,0,0,0,0,0,1,0,30
12.95,12,MO,641,1234567890142070,3,bqflljqtrgfbx@hotmail.com,1,12,0,12.95,-6715,23,0,0,1,0,0,1,0,26
0,11,LA,708,1234567890134070,4,zwzihwgzxohnq@cbbtr.com,0,11,0,0,4942,12,0,0,1,1,0,3278,1,16
38.85,19,NY,112,1234567890192120,2,lcszyskaohnqo@aol.com,1,19,1,38.85,2560,6,1,0,1,1,0,1,0,91
25.9,9,GA,300,1234567890151860,3,jyhsqlmdrafez@dehdsiqavdmhnnmwfzz.com,1,9,1,25.9,5039,29,0,0,1,1,0,1,0,38
12.95,10,CA,917,1234567890146380,2,haedbmnozegxl7@earthlink.net,0,10,1,12.95,-240,20,0,0,0,0,0,1,0,31
12.95,15,GA,312,1234567890174540,3,fkpkxjsgoljvo@cox.net,0,15,0,12.95,-709,10,0,0,0,0,0,1,0,68
38.85,20,NY,145,1234567890150090,3,gdxpybntkgmhm5@rochester.rr.com,1,20,0,38.85,-909,24,0,0,0,1,0,1,0,35
23.31,16,TX,786,1234567890170300,3,yuvjqhuomwsez@hotmail.com,0,16,1,23.31,6754,22,0,0,0,1,0,1,1,64
38.85,11,NC,274,1234567890193310,2,yyycxvxnrsowq@yahoo.com,0,11,0,38.85,3736,24,0,0,0,0,0,1,0,93
49.95,15,CA,926,1234567890148750,2,igfimziymhcqv@yahoo.com,0,15,1,49.95,-2578,7,0,0,1,1,0,2,0,34
12.95,15,OH,432,1234567890159360,3,asychbyuvtqcw@ldlbordyegrsxyqwlpepev.com,0,15,1,12.95,1819,10,0,0,1,1,1,2,0,63
12.95,12,CA,940,1234567890169390,0,jmaizursclvjj04@yahoo.com,0,12,0,12.95,3104,23,1,0,0,0,0,1,0,61
38.85,9,TX,782,1234567890175950,3,kkwepivagqrgr@hotmail.com,0,9,1,38.85,2345,9,0,0,1,0,0,1,0,70
38.85,13,MA,26,1234567890166570,1,kqvpdpdvhbsjc@aol.com,1,13,1,38.85,-2227,11,0,1,1,1,0,2,0,57
38.85,21,CT,63,1234567890194380,3,jhhyxudbypvhp1411@aol.com,0,21,0,38.85,3344,10,0,0,0,0,0,1,0,94
38.85,12,MN,558,1234567890134950,2,quqcadssrvimo@charter.net,1,12,0,38.85,-1409,8,0,0,1,0,0,1,0,17
12.95,21,TX,787,1234567890129070,3,hjocgzpykxufv@austin.rr.com,0,21,0,12.95,2619,22,0,0,0,0,0,1,0,9
12.95,14,CA,913,1234567890151870,3,upmqhikgjeayo@countrywide.com,1,14,1,12.95,4213,7,1,0,0,0,0,1,1,41
12.95,19,NY,105,1234567890188220,2,svwxbpfviantv@hotmail.com,1,19,0,12.95,5489,22,0,0,0,0,0,1,0,85
38.85,0,CA,926,1234567890195400,0,mxppdvzgqonkp@cox.net,1,0,0,38.85,-3443,10,0,0,1,1,0,2,0,97
12.95,10,WA,985,1234567890175040,3,bxqxqypjdxrzy21@yahoo.com,1,10,1,12.95,2794,7,0,0,1,0,0,1,0,69
38.85,14,FL,333,1234567890130830,3,tkkwkcrbiapsf310@aol.com,1,14,1,38.85,-4332,8,1,0,1,1,0,2,0,12
49.95,13,DE,197,1234567890143910,3,yevkeaoluyjjs229@comcast.net,0,13,0,49.95,2412,9,0,0,0,0,0,1,0,28
0,11,TN,378,1234567890170740,4,antihyknzxmva@choicedata.com,0,11,0,0,-2566,9,0,0,1,1,0,1600,1,63
31.08,10,TX,770,1234567890157640,3,phnvvwfmghymd@yahoo.com,0,10,1,31.08,2449,9,1,0,0,1,0,2,0,49
11.01,11,TN,371,1234567890158050,3,xsvrstndhkvll@comcast.net,1,11,1,11.01,-2445,7,0,0,0,0,0,1,0,46
38.85,16,CA,935,1234567890150690,2,zfqnipjxwaizw@uktncvhkdq.com,1,16,0,38.85,2899,18,0,0,1,1,0,1,0,36
12.95,18,MA,11,1234567890131000,3,jswtlfrkkbjoq7@columbia.edu,0,18,0,12.95,-252,17,0,0,0,1,0,1,0,12
12.95,23,NV,891,1234567890162670,3,tibpbqbkttpiq1@cox.net,0,23,1,12.95,-1911,9,0,0,1,0,1,1,0,55
38.85,17,AZ,853,1234567890135800,2,avhaekywyumuy192@cableaz.com,0,17,0,38.85,-2762,20,0,0,0,0,0,1,1,18
49.95,21,NY,100,1234567890179700,2,tfgxbegqotaay@yahoo.com,1,21,0,49.95,328,23,0,0,1,1,0,1,0,74
12.95,3,CA,926,1234567890149740,3,fhwjoidqihwuz@sbcglobal.net,0,3,1,**,39,22,0,0,0,0,0,3,0,89
38.85,19,CA,925,1234567890190410,3,imdeoharxewga49@aol.com,1,20,0,38.85,-5425,14,0,0,1,1,0,1,0,89
12.95,17,PA,190,1234567890176610,3,oalskutfevneq423@aol.com,1,17,0,12.95,6156,14,0,0,1,1,0,1,0,70
38.85,17,LA,703,1234567890189820,3,kvondipuztwpp2003@yahoo.com,0,17,0,38.85,7751,9,0,0,0,1,0,1,0,89
38.85,9,FL,328,1234567890156490,3,lipkvfyjejqgm@hotmail.com,1,9,1,38.85,1427,10,0,0,1,0,0,1,0,44
10.36,21,ID,838,1234567890173960,0,duqlwbhihlliy@phtryudol.com,1,21,0,10.36,-8211,20,0,0,1,0,0,1,0,67
12.95,15,GA,300,1234567890176470,0,stibayhpmxidp@bsacsoynndi.com,0,15,0,**,-1635,7,0,0,1,0,0,2,0,70
38.85,8,GA,303,1234567890185880,3,ferzdnwdssyxm@hotmail.com,1,8,0,38.85,6100,21,0,0,0,0,0,1,0,83
12.95,13,TX,773,1234567890125690,2,jgtyvamnlsffo1510@aol.com,0,13,1,12.95,-4829,13,0,0,1,0,0,2,0,4
12.95,22,CA,925,1234567890135930,2,qqroxekinrmaa@adelphia.net,1,22,0,12.95,4469,20,0,0,1,1,0,2,0,18
12.95,17,CA,919,1234567890164250,3,kuzazwmhtamnt@cox.net,0,17,0,12.95,182,9,0,0,0,0,0,2,0,54
49.95,22,CA,900,1234567890159880,3,vofhdxbgpkcyz@hdkrfqonwzx.com,1,22,0,49.95,-4445,8,1,0,1,0,0,1,0,48
0,15,KY,402,1234567890190980,4,ejbnowabzpgqy59@aol.com,0,15,0,0,-1948,13,0,0,0,0,0,1,1,90
38.85,23,OH,442,1234567890182150,2,ayuouucmtjoxy@hotmail.com,0,23,0,38.85,4005,21,0,0,0,0,0,1,0,77
10.36,10,NY,100,1234567890128490,2,lfdwmfuzcykhc@aswwa.ivillage,0,10,1,10.36,3557,26,0,0,0,0,0,1,0,9
12.95,20,CO,801,1234567890177600,2,dpcgmmgvqjaul@ulicwqkd.com,0,20,1,12.95,-3604,18,0,0,1,0,0,1,0,71
25.9,15,FL,322,1234567890145870,3,nonzmfagvbnww@yahoo.com,1,15,0,25.9,5606,12,0,0,0,1,0,2,0,30
12.95,18,WA,980,1234567890182150,2,vmammhxsusnsy@cascadestrategies.com,0,18,1,12.95,-3661,9,0,0,1,0,0,2,0,82
49.95,20,FL,334,1234567890140340,3,hlfdkbvoyvmby@urouottajfevg.com,0,19,1,49.95,358,6,0,0,0,0,1,1,0,33
38.85,15,AZ,852,1234567890125230,3,iecupmnurojpu@hurbsqidydt.com,0,15,0,38.85,4436,9,0,0,1,0,0,1,0,3
49.95,14,TX,752,1234567890150980,3,ianmpulyfaazn@yahoo.com,1,14,0,49.95,3766,23,0,0,1,0,0,1,0,37
10.36,14,NY,126,1234567890192710,0,chdwtmuhofjux@us.ibm.com,1,14,1,10.36,3890,10,0,0,1,1,0,1,0,92
49.95,11,OK,741,1234567890127840,3,dzlqhjgwmxjuo@kgzffvpfnhtyz.com,0,11,0,**,2833,22,0,0,1,1,0,2,0,8
25.9,21,AK,980,1234567890125500,3,tdspbqmqkpfsi3@crosbyrestoration.com,1,21,1,25.9,5255,9,0,0,1,1,0,2,0,59
38.85,11,FL,349,1234567890197000,3,uftzhexxvvoac900@earthlink.net,1,11,0,38.85,3373,22,0,0,1,1,0,1,0,99
49.95,11,MO,640,1234567890151970,3,cfjijstcbctrd1@kc.rr.com,1,11,0,49.95,-9279,22,0,0,1,1,0,1,0,38
12.95,12,VA,222,1234567890156650,3,qplcozwjiphgh@yahoo.com,0,12,0,12.95,1764,27,0,0,0,0,0,1,1,44
12.95,14,KY,423,1234567890191850,3,zslxneejhodsc37@aol.com,0,14,0,12.95,2208,16,0,0,0,0,0,1,0,91
10.36,19,GA,314,1234567890124370,3,lkjzcvmmsvaur@comcast.net,0,19,1,10.36,2341,6,0,0,0,0,0,2,1,42
